Wall time,Step,Value
1769711237.4008272,1054,1.899999976158142
1769711267.3397734,1055,2.0
1769711331.968137,1057,2.0
1769711396.8580503,1059,2.0
1769711426.1729493,1060,2.0
1769711467.2074342,1061,2.0
1769711527.9663577,1063,2.0
1769711559.1667292,1064,2.0
1769711589.4788935,1065,2.0
1769711618.9883628,1066,2.0
1769711655.5543785,1067,2.0
1769711687.5502682,1068,2.0
1769711716.5537283,1069,1.9500000476837158
1769711747.9885361,1070,1.9500000476837158
1769711783.5324848,1071,2.0
1769711815.1382852,1072,2.0
1769711852.79017,1073,2.0
1769711877.2974732,1074,2.0
1769711905.2368681,1075,2.0
1769711973.30145,1077,2.0
1769712010.0639477,1078,2.0
1769712053.7679243,1079,2.0
1769712118.150601,1081,2.0
1769712153.0288138,1082,2.0
1769712184.6366813,1083,2.0
1769712223.3090556,1084,2.0
1769712285.6861975,1086,2.0
1769712317.4133694,1087,2.0
1769712355.3993897,1088,2.0
1769712389.9185643,1089,2.0
1769712483.4032555,1092,2.0
1769712514.9432704,1093,2.0
1769712544.9237614,1094,2.0
1769712576.2387714,1095,2.0
1769712703.9887972,1099,2.0
1769712772.7352247,1101,2.0
1769712805.3392067,1102,2.0
1769712834.3335147,1103,2.0
1769712868.901733,1104,2.0
1769712893.8584569,1105,2.0
1769712959.175756,1107,2.0
1769712991.6696246,1108,2.0
1769713026.3581073,1109,2.0
1769713062.2811725,1110,2.0
1769713094.5884612,1111,2.0
1769713122.0239928,1112,2.0
1769713153.6548948,1113,2.0
1769713185.5277529,1114,2.0
1769713215.7067254,1115,2.0
1769713269.126113,1117,2.0
1769713299.3082576,1118,2.0
1769713326.2199595,1119,2.0
1769713359.8632984,1120,2.0
1769713391.141789,1121,1.9500000476837158
1769713422.7344074,1122,2.0
1769713455.0379887,1123,1.9500000476837158
1769713550.7366881,1126,2.0
1769713581.2295697,1127,1.9500000476837158
1769713646.4886339,1129,2.0
1769713675.25563,1130,2.0
1769713704.0963762,1131,2.0
1769713735.2845967,1132,2.0
1769713765.7178504,1133,2.0
1769713794.0576196,1134,2.0
1769713824.9077122,1135,2.0
1769713855.2957013,1136,2.0
1769713885.9658144,1137,2.0
1769713918.325365,1138,2.0
1769713987.769982,1140,1.9500000476837158
1769714020.6082861,1141,2.0
1769714086.5854292,1143,2.0
1769714118.7196186,1144,2.0
1769714192.7146091,1146,2.0
1769714225.5721326,1147,2.0
1769714266.262691,1148,2.0
1769714304.5882306,1149,2.0
1769714338.4633763,1150,2.0
1769714364.4132655,1151,2.0
1769714399.6983724,1152,2.0
1769714433.1558132,1153,2.0
1769714475.0710804,1154,2.0
1769714535.3906875,1156,2.0
1769714561.1702554,1157,2.0
1769714596.2799833,1158,2.0
1769714649.3893163,1160,1.9500000476837158
1769714681.9045498,1161,2.0
1769714743.7864544,1163,2.0
1769714773.362217,1164,1.9500000476837158
1769714800.2672422,1165,2.0
1769714831.1617982,1166,2.0
1769714862.1102107,1167,2.0
1769714895.6461208,1168,1.7999999523162842
1769714929.794828,1169,1.9500000476837158
1769715059.4503863,1173,2.0
1769715085.629149,1174,2.0
1769715122.5175664,1175,2.0
1769715185.5598326,1177,2.0
1769715213.6585007,1178,2.0
1769715247.8380966,1179,2.0
1769715315.429045,1181,2.0
1769715340.0699463,1182,2.0
1769715367.624681,1183,2.0
1769715434.4377632,1185,2.0
1769715491.7602186,1187,1.9500000476837158
1769715552.96749,1189,2.0
1769715583.37043,1190,2.0
1769715619.6921005,1191,2.0
1769715651.6522436,1192,2.0
1769715709.63593,1194,2.0
1769715745.2674825,1195,2.0
1769715771.3435977,1196,2.0
1769715805.4627895,1197,2.0
1769715840.0998995,1198,2.0
1769715868.2660537,1199,2.0
1769715952.3370361,1202,2.0
1769715984.7947717,1203,2.0
1769716077.4961283,1206,2.0
1769716114.0454395,1207,2.0
1769716143.6443272,1208,1.899999976158142
1769716218.4151592,1210,2.0
1769716247.8958187,1211,2.0
1769716332.6251712,1214,2.0
1769716362.0355935,1215,2.0
1769716394.3281405,1216,2.0
1769716457.9612405,1218,2.0
1769716489.9486413,1219,2.0
1769716519.8608112,1220,2.0
1769716559.4307592,1221,2.0
1769716590.105761,1222,2.0
1769716628.0338984,1223,2.0
1769716656.0181887,1224,2.0
1769716713.3351712,1226,2.0
1769716812.0364833,1229,2.0
1769716848.6864522,1230,2.0
1769716938.7554946,1233,2.0
1769716966.4937317,1234,1.899999976158142
1769716997.737229,1235,2.0
1769717026.9693816,1236,2.0
1769717062.9126136,1237,2.0
1769717129.5585327,1239,2.0
1769717162.4693325,1240,1.600000023841858
1769717207.3555362,1241,2.0
1769717236.203193,1242,2.0
1769717261.596526,1243,2.0
1769717289.1204593,1244,2.0
1769717320.1367247,1245,2.0
1769717355.6932266,1246,2.0
1769717380.5784216,1247,2.0
1769717412.2165601,1248,2.0
1769717443.3806822,1249,2.0
1769717473.616207,1250,2.0
1769717501.024022,1251,2.0
1769717524.789369,1252,2.0
1769717562.5081892,1253,2.0
1769717591.489284,1254,2.0
1769717622.4047868,1255,2.0
1769717682.4534214,1257,2.0
1769717713.891869,1258,2.0
1769717807.880237,1261,2.0
1769717846.9171667,1262,2.0
1769717916.9874616,1264,2.0
1769717947.2130535,1265,2.0
1769717979.5701408,1266,2.0
1769718005.1131237,1267,2.0
1769718039.2290535,1268,2.0
1769718069.4408338,1269,2.0
1769718159.7773492,1272,2.0
1769718189.4450471,1273,2.0
1769718275.3237755,1276,2.0
1769718310.1429155,1277,2.0
1769718341.9280674,1278,2.0
1769718373.2029002,1279,2.0
1769718409.9306347,1280,2.0
1769718448.0248673,1281,2.0
1769718516.9733233,1283,2.0
1769718544.5204594,1284,2.0
1769718604.929653,1286,2.0
1769718696.9660642,1287,2.0
